site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P12,0,35,6,4,,yes,1,1,16,129,26,4,"444, 411, 413, 17","30, 27, 32, 12","80%, 60%, 80%, early bolt",no,,,caterpillar 10%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,36,20.5,32.5,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P2,1,37,46,28,,yes,1,1,15,76,14,4,"212, 25, 255, 71","14, 6, 17, 9","early bolt, early bolt, 10%, early bolt",no,,,grasshopper 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,38,13.5,39,,yes,1,1,10,159,21,2,"155, 287","11, 17","early bolt, early bolt",no,,,stippled 10%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,39,11.5,24.5,,yes,4,1,5,220,14,0,NA,NA,NA,no,,,stippled 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,39,11.5,24.5,,yes,4,2,4,154,11,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,39,11.5,24.5,,yes,4,3,4,164,15,0,NA,NA,NA,no,,,grasshopper 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,39,11.5,24.5,,yes,4,4,5,180,17,2,"317, 60","14, 6","early bolt, early bolt",no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,40,17,45,,yes,2,1,3,69,6,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,40,17,45,,yes,2,2,7,86,11,0,NA,NA,NA,no,,,yellowing 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,41,31,22,,yes,4,1,6,125,13,1,226,17,40%,no,,,grasshopper 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,41,31,22,,yes,4,2,8,103,12,1,210,12,20%,no,,,grasshopper 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,41,31,22,,yes,4,3,4,152,15,3,"175, 317, 310","13, 23, 22","30%, 50%, 40%",no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,41,31,22,,yes,4,4,7,120,12,1,372,25,50%,no,,,grasshopper 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,42,21.5,45.5,,yes,1,1,5,94,7,0,NA,NA,NA,no,,,stippled 10%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,43,18.5,27,,yes,2,1,9,106,17,1,7,7,early bolt,no,,,grasshopper 10%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,43,18.5,27,,yes,2,2,12,168,18,3,"69, 14, 7","10, 6, 6","early bolt, early bolt, early bolt",no,,,grasshopper 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,44,9.5,36.5,,yes,5,1,3,156,8,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,44,9.5,36.5,,yes,5,2,3,130,7,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,44,9.5,36.5,,yes,5,3,4,109,8,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,44,9.5,36.5,,yes,5,4,4,123,10,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,44,9.5,36.5,,yes,5,5,8,164,13,1,176,11,early bolt,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,45,26,43,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,46,10,40.5,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,47,12,48.5,,yes,1,1,13,110,21,0,NA,NA,NA,no,,,grasshopper 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,48,22,33.5,,yes,1,1,5,154,16,0,NA,NA,NA,no,,,grasshopper 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,49,4,19,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P3,3,50,41,47,,yes,1,1,8,191,20,1,6,6,early bolt,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,51,48.5,43,,yes,1,1,12,183,14,2,"132, 309","14, 32","early bolt, early bolt",no,,,stippled 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P2,1,52,46,2,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P4,1,53,11,10,,yes,4,1,3,205,11,0,NA,NA,NA,no,,,browning 20%,,2016,Y1
