site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
PM,na,na,na,na,T1,8,na,199,365,42,na,yes,1,1,8,250,15,1,260,4,seeds,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,201,197,19,na,yes,1,1,4,260,14,0,0,0,0,na,na,na,15.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,202,100,33,na,yes,1,1,4,105,10,0,0,0,0,na,na,na,50.0%,na,2017,Y2
PM,na,na,na,na,T1,1,na,203,6,10,na,yes,1,1,5,270,18,0,0,0,0,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,1,na,205,52,27,na,yes,1,1,4,130,8,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,206,254,5,na,yes,1,1,6,400,17,0,0,0,0,na,na,na,15.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,207,270,13,na,yes,1,1,5,385,14,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,208,410,30,na,yes,1,1,5,185,13,0,0,0,0,na,na,na,15.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,209,75,2,na,yes,1,1,5,280,10,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,210,134,23,na,yes,1,1,4,270,9,0,0,0,0,na,na,na,30.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,211,139,38,na,na,1,1,4,120,4,0,0,0,0,na,na,na,8.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,212,38,41,na,yes,1,1,9,323,12,0,0,0,0,na,na,na,0.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,213,197,50,na,na,1,1,3,65,2,0,0,0,0,na,na,na,0.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,214,132,50,na,yes,1,1,6,340,13,0,0,0,0,na,na,na,50.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,221,202,10,na,yes,1,1,6,425,27,3,730,34,seeds,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,222,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,6,na,223,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,6,na,227,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,6,na,294,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,6,na,35a,168,6,na,yes,1,1,11,210,15,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,36a,172,6,na,yes,1,1,2,80,13,0,0,0,0,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,44a,270,13,na,yes,1,1,4,145,20,2,515,18,seeds,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,56a,293,12,na,yes,1,1,18,340,19,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,69a,364,34,na,yes,1,1,6,325,15,3,460,14,seeds,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,78a,401,34,na,yes,1,1,7,360,20,1,450,10,flowering,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,78b,401,34,na,yes,1,1,7,440,20,2,550,20,seeds,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,78c,401,34,na,yes,1,1,5,350,18,1,340,5,flowering,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,97a,502,15,na,yes,1,1,4,420,17,1,190,5,bud,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,5,na,R43,244,15,na,na,1,1,4,60,3,0,0,0,0,na,na,na,1.0%,na,2017,Y2
